"PC1","PC2","PC3","poplabel"
0.0268385122111984,0.0107119964311022,0.0758832877772528,1
-0.00225903372978535,-0.0205490687764817,0.00277416355760621,6
-0.00165792574289273,-0.0198217175068805,0.00426872341119832,6
-0.00200666942367548,-0.0195170731852349,0.00316498635120861,6
-0.00268058816106773,-0.0196076675197117,0.00549798440523806,6
-0.00166589074423281,-0.0198573301314074,0.00369254696195968,6
-0.00152355228583162,-0.0193967986130994,0.00361699081326209,6
-0.000708027091470908,-0.0178838563948201,0.00354540326028544,6
-0.00185329445040285,-0.0198485443647057,0.00419069974733861,6
-0.00217733887096342,-0.019597152408516,0.00521011120918288,6
-0.00160826591741263,-0.0192881049675206,0.00408478973254706,6
-0.00204894273709354,-0.0201729519563324,0.0036639877505481,6
-0.0428758134671748,0.0427028720506649,0.00293234308590572,0
-0.0431951459056121,0.0426129439593101,0.00229625200037456,0
-0.0432753519691165,0.0437642559182619,0.00352694286998216,0
-0.0430678312124094,0.0432904104663216,0.00130234428116781,0
-0.042586599606744,0.0421260539599169,0.00395318646466587,0
-0.0436680802054242,0.0446348809358919,0.00304979530166023,0
-0.0433208540638716,0.0438230832212287,0.00434000263887176,0
-0.0438600181854149,0.0443601778174613,0.00486824591481934,0
-0.0432918210108037,0.0439214016256135,0.00428272677922089,0
-0.0437714727225794,0.0451986587944734,0.00223383843982946,0
-0.043558108188256,0.0439943581993189,0.00353322922389885,0
-0.044432358250497,0.0445912298456147,0.00173619360331301,0
-0.0433991345687162,0.0445313003211313,0.00561544069935236,0
-0.0440328967821029,0.0450062257726071,0.00139500883397337,0
-0.0440444608746927,0.044675219658109,0.00255263992554154,0
-0.0437125132418614,0.0442525499032662,0.00285300677475915,0
0.0289574191949384,0.0161843242309437,-0.0154091978061133,2
0.0260718410229015,0.0129053258734689,-0.0128142822264708,2
0.0288473472840006,0.0156480950075669,-0.0139313818023849,2
0.0286068894291305,0.0157887025214407,-0.0146006208434029,2
0.028352129111441,0.0168694568096824,-0.0141925051789233,2
0.0300934182402088,0.0160546261745268,-0.01469444843185,2
0.0289702096532056,0.0167794918071092,-0.0141864113368208,2
0.0276751096773698,0.014894539817882,-0.0136689460129876,2
0.0272930717624281,0.0138501900279507,-0.0130527441926995,2
0.0264778300030242,0.0133082772381846,-0.012148027757772,2
0.0313631496119557,0.0207135640321173,-0.0321826746341116,3
0.0322454410787969,0.0220588320665811,-0.0309468897913356,3
0.0311852275099691,0.0217138076838391,-0.0306587989529175,3
0.0315539344237929,0.0216966006971882,-0.0311970297918981,3
-0.0449871362685531,0.0479963971770037,0.00405862918647394,0
-0.04590496360066,0.0479252896159865,0.0038269263159508,0
-0.0458410158902601,0.0467324945407857,0.00400500380447973,0
-0.0442271591725638,0.0456858634218476,0.0031088465279454,0
0.0328164523546359,0.0158679263948667,0.0967836965180763,1
0.0323817464181282,0.0153176364656698,0.0973885201781149,1
0.0324425478432564,0.0150748322235197,0.0970521283633165,1
0.0322220555441666,0.01558379245079,0.0982316516335318,1
0.0323866834002835,0.0158511638849499,0.0974939930616538,1
0.0331859305773277,0.0165182262239448,0.0953231235722575,1
0.032189562146529,0.0221896802692027,-0.0307862788525589,3
0.0313984790779322,0.0206782247009304,-0.0295443548535429,3
-0.0433898897670764,0.0439989262579992,0.00169276732914406,0
-0.0427353424425505,0.0438491169536698,0.00349333468085062,0
-0.0439176158025423,0.0447374332460203,0.00277477575986434,0
-0.044020518778848,0.0440717712422796,0.00299506879819312,0
0.0307833114943529,0.0142557980043053,0.0819728506818832,1
0.0320865864004807,0.0153512080133505,0.0865045619143619,1
0.0315721015872803,0.0157043794388031,0.084124489160315,1
0.0303880852346172,0.014790805090812,0.0819633815454074,1
0.0292199908783494,0.0136395093707869,0.0805203838386698,1
0.0313736278998215,0.0155527815846956,0.0850530850837764,1
0.0308080296144995,0.0139118872469968,0.0823339370115666,1
-0.00994082104324572,-0.0251546062752141,-0.00218108454709379,6
-0.00925610658058208,-0.0248955234678418,-0.00090053377048899,6
-0.0104950413146362,-0.0253443700976558,-0.00242266815690231,6
-0.00967621859040541,-0.0250733044675814,-0.000911969213438958,6
-0.00979588451126004,-0.0251279148889025,-0.00169624971230309,6
-0.00866208062088333,-0.0248049644848007,-0.000101721269246963,6
-0.00949634329974374,-0.0250608545323409,-0.00200015588716221,6
-0.0102176529335353,-0.0249057792260992,-0.000642881964340237,6
-0.0090674451331515,-0.0247650991944934,-0.00128235386857093,6
-0.0454565075839897,0.0478266366960547,0.00498478654628686,0
-0.0453994149935131,0.0475401771450966,0.00545653692963625,0
0.031290577676944,0.0214278514440292,-0.030970549661347,3
0.0312101452621695,0.0215637485611986,-0.0318122271110688,3
0.0308451746326737,0.0211786576428451,-0.0291255649263732,3
0.0311958206057486,0.0210360185625304,-0.0313483051424243,3
0.0314843499783743,0.0211336980139048,-0.0309641786038416,3
-0.00834871093632518,-0.0248930531649644,0.0011538873384367,6
-0.00797852526022945,-0.0238395569152285,0.00180830383592336,6
-0.00806536160756389,-0.024048978361295,0.00068623844578721,6
-0.0077503782656973,-0.0238368160596987,0.001164554077829,6
-0.00834129106067211,-0.0239559765928972,-0.00052122022382111,6
-0.00816952473471033,-0.0241381483283656,-0.000906650390357907,6
-0.00715552357027215,-0.0230413436843432,0.000663392124755084,6
-0.00801492551373816,-0.0241872578529869,0.00122202703535271,6
-0.00706616460295451,-0.0236848762390087,0.00166456762342071,6
-0.00825017640039091,-0.0245952668095815,0.000410779759732631,6
0.0301384741785796,0.0207994948324076,-0.0281607036588049,3
0.0301329552937926,0.0207303383079295,-0.0278469458968748,3
0.0299155058418325,0.0212093294174515,-0.027288429494567,3
0.0308561504782468,0.0204454438419686,-0.0291043714551461,3
0.0310476748497016,0.0213533876547864,-0.0299186472729544,3
0.0304719666192747,0.0211489131534638,-0.0308448327463543,3
0.031159602390292,0.0216560582669237,-0.0317936802921872,3
0.0313532177756901,0.0216385445380134,-0.0314741556475556,3
0.0313738250779049,0.0213817610727414,-0.0299289981125365,3
0.0309503916265598,0.0215279843848154,-0.0313305190145034,3
-0.0429938384290386,0.0431753576289111,0.00214344570364331,0
-0.043330464407268,0.0438167286622978,0.00219157296112325,0
0.0311068136555534,0.0203386439279098,-0.0247203675863158,3
0.0319179825758527,0.0196171781495491,-0.0187532602111041,3
0.032020261030048,0.0198080305653403,-0.0211592736404195,3
0.0325195443436602,0.0201142498943572,-0.0146264377918192,3
0.031658451119535,0.0200506643612911,-0.0241838309273232,3
0.0298572585300893,0.0192591352307886,-0.0226781980806487,3
0.0304579050143044,0.0187659768504503,-0.0240219705361013,3
0.0314965071293902,0.0199656349341689,-0.0226925811768871,3
0.0305951594795261,0.0196612305904584,-0.0232141623724388,3
0.0303701415410615,0.0192747138493018,-0.0256002462925679,2
0.0298980849479489,0.0188002981430639,-0.0236736391831081,2
0.0294420993823853,0.0199514778375135,-0.0227166551998344,2
0.0310712207307754,0.0202112977369335,-0.0201877762761581,3
0.030355089919029,0.0195160883731815,-0.0227742310359253,3
0.0316939287239949,0.0201016408390234,-0.0203505860467402,3
0.0320182126838496,0.0208680166152651,-0.0213352402102378,3
0.0315646012808392,0.0199923719715493,-0.0253620429444345,3
0.0290021553736291,0.0184080572881279,-0.024668073403286,3
0.0296625144434978,0.0187542615072719,-0.0240935968496132,3
-0.0178407977987717,-0.0085145847799543,-0.00163238437556405,0
-0.0165816417916806,-0.0100643299778544,-6.31465158111664e-07,0
-0.019656784749708,-0.0055684008682923,-0.00238273757644192,0
-0.0175319623202396,-0.00674316111406129,-0.00305448446581758,0
-0.0161048154792003,-0.0112520996096785,-0.00315323669891278,0
-0.0180207856611711,-0.00849828645945737,-0.000604626584813898,0
-0.0173635230117279,-0.00903284863621694,-0.00295231265161972,0
-0.0174627909277063,-0.00907097402731738,-0.00132329186188055,0
-0.0178891780757489,-0.00767237396387501,-0.00228211846368665,0
-0.0178020276142279,-0.00765734271883158,-0.00284574837115297,0
-0.0176384951831773,-0.00985834115693177,-0.00335669995202678,0
-0.0431390260910911,0.0438771682236039,0.00200081717851869,0
0.0303331259604615,0.0207274573976612,-0.0263630528083148,3
0.0313409202619251,0.0204172541914741,-0.0267941029773415,3
0.0307301087029654,0.0203347608186833,-0.0281450109327577,3
0.0301757680548654,0.0206968841277119,-0.0290484927430507,3
0.0302111292910656,0.0204965567223949,-0.0282339834421859,3
0.0119627633048424,-0.000903293766120749,-0.0100468229893748,3
0.0145253314145082,0.000328448584283187,-0.0101867309791782,3
0.0129970977367382,0.000634997258763138,-0.00992233460108759,3
0.011527219905368,-0.00141663135958933,-0.00997084954037124,3
0.015261491543862,0.00343752195432768,-0.00945390531708066,3
0.0299069881639736,0.0209235551287871,-0.0316133960774743,3
0.029611988631467,0.0209869862174878,-0.0330223145248632,3
0.0296071641057389,0.0205016758840768,-0.0326319833462907,3
0.0300752552732622,0.0204927199014167,-0.0321369528395699,3
0.0300629377703853,0.0206499266093571,-0.0313557679249012,3
0.0297861628623704,0.0213773069140982,-0.0325139880621467,3
0.0292359230431917,0.0196332388813834,-0.0306399888279424,3
0.0292659942203597,0.0208036649893686,-0.0308618221567694,3
0.029382662943003,0.0211070596919544,-0.03032706088868,3
0.0314078540530487,0.0210917795033178,-0.0323552229702102,3
0.0313294112664372,0.0217496423847904,-0.0307490124934119,3
0.0319973805153914,0.0219472250067282,-0.0309366611733003,3
0.0318440448871568,0.0212012398675334,-0.0293044869883924,3
0.0315211753222208,0.0216072921397068,-0.02868502173641,3
0.0302469218574505,0.0203288948463452,-0.0286934720592435,3
0.0301805089216407,0.0209233215654485,-0.0291449043023732,3
0.029846740238713,0.0202112266249644,-0.0283297709028467,3
0.0307128039505205,0.020081106145029,-0.0305257735389834,3
0.0297075785845787,0.021173174104857,-0.0267192882309117,3
0.0276066087098879,0.0180220818206814,-0.024421970899524,3
0.0277658225912463,0.0168471004344591,-0.0241075350061946,3
0.0291119633089259,0.0186877008349923,-0.025636030246847,3
0.028679437769901,0.0190086370035905,-0.0255832137170475,3
0.0282112093084727,0.0181491975455226,-0.0236217238390716,3
-0.00735097409476528,-0.0247056727896971,0.00143472780290023,6
-0.00695527068056943,-0.0247128415554597,0.0014017118577066,6
-0.00784412586295886,-0.0245966070571552,0.00166644030562295,6
-0.00760471414999842,-0.0247539672039637,0.00165695243425092,6
-0.00751944552073738,-0.0242357168173652,0.00416497381742027,6
-0.00725999207678817,-0.0250648707005686,0.00252034823158942,6
-0.00720706207569951,-0.0237272695075921,0.00223524893397878,6
-0.00759864403606103,-0.0251200212682407,0.000911592114071734,6
-0.00760686978214646,-0.025893348476732,0.00162471943079523,6
-0.00772025330209335,-0.0248810909209057,0.00159580294258265,6
-0.00621282309221889,-0.0211352463833574,0.00023881801766102,6
-0.0044684663011344,-0.019943990482663,-0.00163249906557212,6
-0.00575162416808888,-0.0206873600477043,0.000563517490293352,6
-0.00377595355536871,-0.0193267000966742,-0.000759817113325052,6
-0.00575736002498397,-0.0201602004536382,0.000293099532262032,6
-0.0050048996615065,-0.0201729498908575,-0.00020013051099465,6
-0.00580687932551165,-0.0211343584351171,0.000885694629875159,6
-0.0421996725906406,0.0430664054054401,0.00261848513420655,0
-0.0418751414758614,0.0424784116702371,0.00238447269523216,0
-0.0412444804047441,0.0415873806654552,0.00233476289622234,0
-0.00575826559143591,-0.0228652115496264,0.00306853013397912,6
-0.00541169631284222,-0.0232113066187373,0.00403318574420964,6
-0.00526702874778266,-0.022644101993299,0.00390527007704038,6
-0.00590350722399589,-0.0232003791622119,0.00217090555998304,6
-0.00638432892910138,-0.0235247236008467,0.00189660366837842,6
0.00959184545235615,0.0127224864068448,-0.0200065237000439,4
0.00978431650670489,0.0127004810138829,-0.0221463509742571,4
-0.00564073452814393,-0.0178280562938257,-0.003011633084534,6
-0.00626613434239155,-0.0169015066581188,-0.00101173436451398,6
-0.00569876164820052,-0.0185272884502551,-0.000956433274447478,6
-0.00668618307434518,-0.018334204014128,-0.00176523685154973,6
-0.00899094026637764,-0.0215406750018449,-0.00357662805922251,6
-0.00787119320718129,-0.0209045901828202,-0.00185142357536428,6
-0.00913436055813907,-0.0211758846762902,-0.00399403590153117,6
-0.00831403473463003,-0.0209965917265274,-0.00311348802490369,6
-0.00942527303275827,-0.0216607345723297,-0.00162952319135005,6
-0.00907465169685586,-0.0211115827320904,-0.00235771304711795,6
-0.00923428712948444,-0.0204738132355524,-0.00237605736126119,6
-0.00642874307100156,-0.0202179163701219,0.000177332919241926,6
-0.00427732709335003,-0.0194336083214733,-0.00371015841407717,6
-0.00520406295131453,-0.0198707428605175,-0.00263232894014798,6
-0.00637785226209998,-0.0192595025408666,-0.00240791648900167,6
-0.00366202134437899,-0.0200768505136477,-0.000909505921559508,6
-0.0103094565787902,-0.0175403098246989,-0.00265897970811577,6
-0.0112012122381681,-0.015782995254178,-0.00323843715704179,6
-0.00944087395328995,-0.0162869482739744,-0.00240378777043325,6
-0.0111352611023409,-0.0171099779632346,-0.00219070795123903,6
-0.0100761319205929,-0.0166165820129147,-0.00320533548271192,6
0.0254834362239442,0.0125288118948039,-0.0166896053189241,2
0.0249377746655564,0.012686456145196,-0.0161740430145113,2
0.0264117254341479,0.0137842091807696,-0.0161747596730659,2
0.0249820238728116,0.013580693362015,-0.0180528831429402,2
0.0239485471657775,0.0108829130027504,-0.0139285722942205,2
-0.0049332750671173,-0.0180700774272836,-0.00334526568581752,6
-0.0048177620297798,-0.0188941202166068,-0.00285840607133092,6
-0.00668512345034926,-0.0201995451401791,-0.00284288925065479,6
-0.0061971231142303,-0.0200293431200179,-0.00182530856523238,6
-0.00547546985131041,-0.0191656332987038,-0.002725608347927,6
0.0315451373187128,0.0179932927641799,0.00468606076002662,2
0.0315797319806771,0.0178583099400989,0.00271975558085003,2
0.0311570871296024,0.018358388958864,0.00561656086077757,2
0.0311795458958466,0.0178676383810859,0.0065742954597301,2
0.0313187145098715,0.017501048001606,0.00649272110276605,2
0.0325607625355814,0.0187074900159126,0.00273954140195446,2
0.0312194498452844,0.0176132249259278,0.00606431088151622,2
0.00158473199630032,-0.00744449450258752,-0.00751209733016584,5
-0.00228848326912428,-0.0127337439680007,-0.00428454757319533,5
0.00144488211594746,-0.00772782083969409,-0.00518988673977847,5
-0.00369495372789859,-0.0187660445133746,0.000237440651099912,6
-0.0043472130190133,-0.020120701346016,0.00105516179703253,6
-0.0040936126098716,-0.0182917386831188,-0.000405350352073369,6
-0.00531164791555499,-0.0195838969821669,-0.000319337428091135,6
0.019176202270992,0.0109700151758279,-0.0190745727767675,5
0.0223566886094198,0.0130558733248355,-0.0205197493982386,5
0.0238396023904208,0.0156290157176238,-0.0243440763860391,5
0.0188063781415506,0.0101590956331648,-0.0196466610003171,5
0.0202130028295373,0.0133925820926398,-0.0213944459568345,5
-0.00948195094993854,-0.0194189065525086,-0.00247742148965098,6
-0.0124135733127977,-0.0155545240739444,-0.00304634522045672,6
-0.0075198327826338,-0.0172191714445905,-0.00272764036515721,6
-0.00793272868728807,-0.0185321991386237,-0.00159210095761479,6
-0.00557977055177963,-0.0211864555329833,0.00175147062489161,6
-0.00521394261526321,-0.0206066062804092,0.000586171412672127,6
-0.00520912657552822,-0.0205873187202986,0.00196622293395751,6
-0.00545469239372867,-0.020925214026575,-2.93703222253426e-05,6
-0.0100837003146007,-0.0199468675187106,-0.00294371199520132,0
-0.0105206894283477,-0.0189425111953487,-0.00222052274400543,0
-0.0111792472452768,-0.0198530208952419,-0.00344735881782774,0
-0.0105306752060214,-0.0198479035927421,-0.0026623377735914,0
-0.011727505504206,-0.0195016934816601,-0.00207317157523301,0
-0.00419039616941223,-0.0226230295665106,0.00460469625419216,6
-0.00483606473022627,-0.0237837082822863,0.00524980588477897,6
-0.00503676308784454,-0.0233407082773136,0.00602440201088597,6
-0.0057418771104486,-0.0238230260509,0.00463112753789555,6
-0.00469752257408153,-0.0239057925593151,0.00401162800753317,6
-0.00869088137660885,-0.0217445080273687,-0.00108704091405271,6
-0.00877053884205976,-0.0211522576823249,-0.00174471050011796,6
-0.00885949817915263,-0.0210544894289315,-0.000597200562215513,6
-0.00928089332517769,-0.021694679880723,0.00106048732926988,6
0.0136295018845077,-0.00181288578884519,0.00133053561677145,2
0.0157421170822706,0.00118281864874959,0.000367331960923972,2
0.0173264415114137,0.000619960598211001,0.000856771949134533,2
0.0157431802631855,5.03908042120878e-05,0.000517475768820241,2
0.0323231950621318,0.017908147212822,0.0156593853754111,2
0.0320147749054313,0.0178193882154188,0.0158568014503522,2
0.0327069184331182,0.0182033288947906,0.0167099421159773,2
0.0319798276271996,0.0177406931009518,0.0153533303801224,2
0.0321358009075658,0.0176729818833912,0.0213383186685066,2
-0.00734408724282122,-0.0229771629621823,-0.00225201849253711,6
-0.00792408219566547,-0.0226276594514699,-0.00187542724693024,6
-0.00761013061477581,-0.0224984915584637,-0.00135552139646515,6
-0.00730409640605234,-0.0221775741398454,-0.00266555057461127,6
-0.00775582510135824,-0.0230521460589974,-0.000536707564101446,6
0.028027953288393,0.0115664442051049,0.0769681580341391,1
0.0301432032931894,0.0143390674565781,0.0827403708737747,1
0.0303755957181408,0.0152868118602567,0.0844111053214288,1
0.0295903990757929,0.0142285219864382,0.0854193888204893,1
0.0286897847293245,0.0144860617533775,0.0809670723064151,1
0.0319633807441392,0.0149448892401388,0.0867564859748123,1
0.0327147727214305,0.0148275841399836,0.0893239483078026,1
0.0314089540126272,0.0154916379713114,0.0879379144119213,1
0.03249643077535,0.0158324628782177,0.0861257618515669,1
0.0317497942860537,0.0149275197618854,0.0875289961105894,1
-0.00308877102576659,-0.0202441400324125,0.0036025931596905,6
-0.00142779710210202,-0.0199184004241505,0.00320608700747117,6
-0.00198918805116758,-0.019517431826233,0.0029234103500112,6
-0.0018153314727184,-0.0197073500848066,0.0031117448946275,6
-0.00255733242328182,-0.0206234649559542,0.003778753932117,6
-0.00991792727344624,-0.0209879782111908,-0.00131967160582938,0
-0.010365612650577,-0.0199394411181461,-0.00348089214774246,0
-0.00968880641843588,-0.0193949059625715,-0.000415643177839268,0
0.0267625062852698,0.0106546954675847,0.0761240663974644,1
0.0265632329105841,0.011087625049776,0.0753941931814539,1
0.0287803983576623,0.0121028470010875,0.0795392356180644,1
0.0305155781347156,0.0214479074619062,-0.0332498125002639,3
0.0302652907380252,0.0215114278467564,-0.0343653160806254,3
0.030266250880648,0.0209554006219233,-0.034232091705987,3
0.0306113867103708,0.0220730512112068,-0.031974620752973,3
0.0311264322577033,0.0209263798336211,-0.0323973544268127,3
0.0302670878938136,0.0218985996946279,-0.0333406801948357,3
0.0308351114920136,0.0217096938286741,-0.0319513957342388,3
0.0306993199019505,0.0213601886518791,-0.0332133431373916,3
0.0304668964093981,0.0208548047134661,-0.0352283433154174,3
-0.00560637730439992,-0.0205288218855504,-0.000322663211348512,6
-0.00655102398874475,-0.0231820330388646,0.00240397816770074,6
-0.00609324950898852,-0.0228980467065618,0.00322068570634384,6
-0.00565409272048873,-0.0233983552121685,0.00193763808067564,6
-0.00543759169292296,-0.023579974391484,0.00287402481563714,6
-0.0053042313453287,-0.0232255084251329,0.00362635197555518,6
-0.00583322974881112,-0.0236271329317038,0.00192831626288698,6
-0.00633761962881501,-0.0241726293287902,0.00268614190815861,6
-0.0057528782632088,-0.0244375800351231,0.00331796636134349,6
-0.0059425373847658,-0.0236611678338376,0.00337372624603004,6
-0.00595808917312958,-0.0231223816548114,0.00476561026419616,6
-0.00579424656783792,-0.0239055470755899,0.00496466019730438,6
-0.00592250259145598,-0.0240610643262272,0.00201041799413738,6
-0.00625457556897363,-0.0244429332224008,0.00374187875552176,6
-0.00497606276670801,-0.023386523233481,0.00464251409103767,6
-0.00527127308554913,-0.0236262616328863,0.00399369751182142,6
-0.0051659771429595,-0.0237814166729038,0.00453134187732428,6
-0.00830548232148561,-0.0226849751174895,-0.000671661537217854,6
-0.00844957343228613,-0.0241688948159574,-0.00351743978533394,6
-0.00862559166901123,-0.0233351122886925,-0.00302404804253972,6
-0.0442315546476267,0.0445609233947866,0.00257766329782337,0
-0.0447476346759948,0.0449907800845932,0.00357282030681955,0
-0.0442648562780467,0.0449711753208895,0.00419989140302021,0
-0.0438991693973964,0.0442764457711925,0.00427911093541888,0
-0.0436872885557317,0.044070370137444,0.00427174038091567,0
-0.0435035419002527,0.0440985468510522,0.00448241097427662,0
-0.043815324636171,0.0444344533397749,0.00394568799890711,0
-0.0435949590895634,0.0447203701157888,0.00339281815407514,0
-0.0449889601085677,0.0447451358096388,0.00292473671872,0
-0.0424271720491202,0.0427317322935538,0.00212643414331978,0
-0.0420881856897101,0.0409379747993323,0.00249331578276245,0
-0.0423946579008257,0.0416756203679488,0.00328436748937439,0
-0.04098752981027,0.0402284190129066,0.00189436442561178,0
-0.0432260455256234,0.0443321684220306,0.00331273997909886,0
-0.0442099661725502,0.0449265178467367,0.00386477629988998,0
-0.0438239022883901,0.0443543589649922,0.00433529874992983,0
-0.0441733966587147,0.0448556006252372,0.00287244687364394,0
-0.0436522703429526,0.0439259901088479,0.00201458746727678,0
-0.0443409653808041,0.0444874033393842,0.00370396366439298,0
-0.0445612177527107,0.0440515633884097,0.00289848832693774,0
-0.0444408368262095,0.0442440396885572,0.00426484376602383,0
-0.0436242295610813,0.0446467719540113,0.00381770555283507,0
-0.0437567671488328,0.0441675861594365,0.00256352358428719,0
-0.0441859105587538,0.0444933036639063,0.0041640778479466,0
-0.0438200069806796,0.0443932306418582,0.00423488072012779,0
-0.0432323654665572,0.0449808758465766,0.00288700825811272,0
-0.044307099084132,0.0443017809221002,0.00253398943410853,0
-0.0436376030777649,0.0447687715091591,0.00253621379444683,0
-0.0443200100354455,0.0447551383127513,0.00271865856066282,0
0.00177994140572807,-0.00845412684396879,-0.0046968306178715,5
0.000979743327196065,-0.0108656034765148,-0.00246680676697291,5
0.00182702561842257,-0.00843212323657092,-0.00389997181673024,5
0.00139565408568139,-0.00883463484763508,-0.0034537503568739,5
0.00185966741146882,-0.00861143462453937,-0.00496178688535718,5
0.00283913100928993,-0.00606515436697643,-0.00552221432184796,5
0.000750085353112461,-0.011437952867692,-0.00135938818769342,5
0.00312172415383944,-0.00544682964899091,-0.0069176897018281,5
0.00345728806694541,-0.0065190443296775,-0.00514987703744907,5
0.00322257142359072,-0.00609403365088185,-0.00682721661726174,5
-0.033231784075745,0.0269470062062724,5.97270496332977e-05,0
-0.0325575453702148,0.0260222560439723,-0.00117611269800956,0
-0.0346337384896887,0.0278469400470316,0.00108730416989985,0
-0.0316540342207749,0.0249994052333894,-0.00101635100373933,0
-0.0339405420321956,0.0274585545051736,-0.000233590873602454,0
0.0321032120216853,0.0227474779098746,-0.0278053343902183,3
0.0316915163000346,0.020927272225693,-0.0284806874316843,3
0.0127953848095727,-0.00239206601203156,-0.00408852898552848,2
0.0122751894622947,-0.00432195804319794,-0.00336683946849459,2
0.0109625619558576,-0.0051218585299692,-0.00234504403907845,2
0.031783057224933,0.016837862405452,0.0323458866152887,2
0.0321415784452228,0.0171737553839215,0.0311501003755591,2
0.0315386332044534,0.0169050298026874,0.031611417386287,2
0.0131556628973079,-0.00188637072454966,-0.00486071902210017,2
0.0159596529101007,0.000338677335878417,-0.00656426547448351,2
0.00683017032847882,-0.00935594065873273,-0.00297874524709801,2
0.0194631865584996,0.00530830263986392,-0.0085624212527204,2
0.0246562495989522,0.0122190482838601,-0.0110413509025097,2
0.0068162877069745,-0.00769450151377123,-0.00608258911916703,6
0.000445271396146607,-0.0140882767802463,-0.00360371081293568,6
0.0011220352879271,-0.0135360534775736,-0.00257986998678283,6
0.00167790082235589,-0.01350628891353,-0.00315326985068927,6
-0.00475042613195233,-0.0231510784000547,0.00343994019533003,6
-0.00522988767513053,-0.0233565989364907,0.00334789395088629,6
-0.00598563453236486,-0.0245371869876832,0.00477038991251499,6
-0.00539609698571838,-0.0235645636517437,0.00311766518687762,6
-0.00552049195191397,-0.0235685679201167,0.00444668693188059,6
-0.00514588440054851,-0.0232170110568121,0.00371235030511986,6
-0.00409377849830955,-0.019059638640787,-0.0013569124430948,6
-0.00484211773139303,-0.019088157510285,-0.00190254332810749,6
-0.00391623663885228,-0.0192003116572034,9.3459877489374e-05,6
-0.00403995974526151,-0.01935299955619,-0.00248907291989744,6
-0.00424933100993191,-0.019024908281606,-0.00334314131886457,6
-0.0458987873180525,0.0471891964764985,0.00398533324233995,0
-0.0452467642814653,0.0461150734780499,0.00380042540954999,0
-0.0434942836534222,0.0431830724560054,0.00237916750586958,0
-0.0402180260370038,0.0405329314973484,0.00150842788008928,0
-0.0316059009498066,0.0259643682399841,0.00190116425173919,0
-0.0443766865894576,0.0444554837485073,0.00383239094474023,0
-0.0188179289567126,-0.00649556660935896,-0.000365630767566007,0
-0.0190589514128022,-0.00565499720192259,-0.00233926711061868,0
-0.018894497982119,-0.00628623845314934,-0.00247647321309954,0
-0.0119151959395161,-0.0185742283879988,-0.00366236993718927,6
-0.0119617565348797,-0.0175585828161587,-0.00648693062271555,6
-0.0111542705864181,-0.0178760867877256,-0.00414501143314909,6
-0.0106550369625392,-0.0188951897726827,-0.0029379965141939,6
0.0088927649636688,-0.00777600507328785,0.00206076066246801,2
0.0178632231182584,0.00241339537580016,0.00285070472449544,2
0.0210390969904541,0.00599772004880953,-0.0012993965852107,2
0.0238840983979883,0.00951826629219088,-0.00357451501766154,2
0.0248861652989271,0.0110486693979377,-0.00671923211636622,2
-0.00929854563806589,-0.0216199639395594,-0.00195369114611948,6
-0.00894277626492604,-0.0207730064994767,-0.00129975254920203,6
-0.0090230793954189,-0.0215931512816664,-0.00105831762124776,6
-0.00863165122273436,-0.0212851588584641,0.00047199177356519,6
0.0328938029079989,0.018762784213871,0.0165955497341013,2
0.0327410022832852,0.017551804547662,0.0236696846588424,2
0.0315940096328985,0.0168905409070202,0.0251501508469701,2
0.032487216094144,0.0178936591807521,0.0300147875193073,2
-0.00738294973449386,-0.0242894831097906,0.00122351994857192,6
-0.00811758564184098,-0.0242975714756097,0.00231699960135624,6
-0.00773111176860129,-0.0241023646696283,0.000672078045256569,6
-0.00707117431551286,-0.0239690308828003,0.00183208475791209,6
-0.00861596508572943,-0.0222245103990179,-0.000178415716417507,6
-0.00937502595844,-0.0222278096476149,-0.000454039227826297,6
-0.00974942152667133,-0.0231254560854031,-0.000181365378098918,6
-0.0110633711945789,-0.0140752980638122,-0.00316035542067856,6
-0.00993154860462662,-0.0177057362751643,-0.00236800876871261,6
-0.0110416385525815,-0.0154658912695031,-0.00310675639583002,6
-0.00196613338740174,-0.0158838776756687,0.0035764841483452,2
-0.000794950993983656,-0.0145857632872907,-9.92471532621205e-05,2
-0.000328664524491647,-0.0154858380595992,0.00306728179442079,2
-0.00183203612002561,-0.016269948415664,0.0016620143448505,2
-0.0091825170296642,-0.0223522368642923,-0.000974660329551866,6
-0.00896536743143951,-0.0230930595399548,-0.000902248496808208,6
-0.00818966280190469,-0.0218512722141617,-0.0020495160757316,6
-0.0083356568964035,-0.0231014150406,-0.00262475651230398,6
-0.00805900078199174,-0.0222499404668324,-0.00194877338823604,6
-0.00768622152584635,-0.0215258775161071,-0.00347039728623371,6
-0.00841229439387806,-0.0225977572418607,-0.00340234026865823,6
-0.00785942471537973,-0.021937500185307,-0.00255687810638476,6
0.0166284441406527,0.0015698891502821,-0.00385060137956461,2
0.0185827651833603,0.0041268319810324,-0.0044523713976065,2
0.0172938567766935,0.00450851188069182,-0.00583992377283963,2
0.0191132714582611,0.00554247324896667,-0.0064086775129457,2
0.018436829431664,0.00439928990759592,-0.00405599975567242,2
0.017395352942199,0.00304793841461873,-0.00406466481450661,2
0.0185902485629369,0.00391757273897385,-0.00390857452893931,2
0.0183634527735668,0.00354573446956708,-0.00552787400519189,2
